COUNTRY,YEAR_CODE,WEEK_CODE,MEASURE_CODE,AGEGROUP_CODE,VIRUSTYPE_CODE,VIRUS_SUB_CODE,INF_CONF_CODE,SAMPLED_CODE,DataValue
Morocco,2007,2,ILI CASES,25TO59,,,TOTAL,,1212.00
Morocco,2007,2,ILI CASES,60TO,,,Positive,,5.00
Morocco,2007,2,ILI CASES,60TO,,,Negative,,284.00
Morocco,2007,2,ILI CASES,60TO,,,TOTAL,,289.00
Morocco,2007,2,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2007,2,ILI CASES,UNKNOWN,,,,,
Morocco,2007,2,ILI CASES,ALL,,,,,3775.00
Morocco,2007,2,ILI CASES,ALL,,,,,
Morocco,2007,2,ILI OUTPATIENTS,ALL,,,,,123013.00
Morocco,2007,2,ARI OUTPATIENTS,ALL,,,,,22855.00
Morocco,2007,3,ILI CASES,0TO4,,,Positive,,14.00
Morocco,2007,3,ILI CASES,0TO4,,,Negative,,637.00
Morocco,2007,3,ILI CASES,0TO4,,,TOTAL,,651.00
Morocco,2007,3,ILI CASES,0TO4,,,,,
Morocco,2007,3,ILI CASES,5TO14,,,Positive,,10.00
Morocco,2007,3,ILI CASES,5TO14,,,Negative,,657.00
Morocco,2007,3,ILI CASES,5TO14,,,TOTAL,,667.00
Morocco,2007,3,ILI CASES,5TO14,,,,,
Morocco,2007,3,ILI CASES,15TO24,,,Positive,,16.00
Morocco,2007,3,ILI CASES,15TO24,,,Negative,,888.00
Morocco,2007,3,ILI CASES,15TO24,,,TOTAL,,904.00
Morocco,2007,3,ILI CASES,25TO59,,,Positive,,7.00
Morocco,2007,3,ILI CASES,25TO59,,,Negative,,1218.00
Morocco,2007,3,ILI CASES,25TO59,,,TOTAL,,1225.00
Morocco,2007,3,ILI CASES,60TO,,,Positive,,5.00
Morocco,2007,3,ILI CASES,60TO,,,Negative,,328.00
Morocco,2007,3,ILI CASES,60TO,,,TOTAL,,333.00
Morocco,2007,3,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2007,3,ILI CASES,UNKNOWN,,,,,
Morocco,2007,3,ILI CASES,ALL,,,,,3780.00
Morocco,2007,3,ILI CASES,ALL,,,,,
Morocco,2007,3,ILI OUTPATIENTS,ALL,,,,,137254.00
Morocco,2007,3,ARI OUTPATIENTS,ALL,,,,,24514.00
Morocco,2007,4,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2007,4,ILI CASES,0TO4,,,Negative,,527.00
Morocco,2007,4,ILI CASES,0TO4,,,TOTAL,,527.00
Morocco,2007,4,ILI CASES,0TO4,,,,,
Morocco,2007,4,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2007,4,ILI CASES,5TO14,,,Negative,,540.00
Morocco,2007,4,ILI CASES,5TO14,,,TOTAL,,540.00
Morocco,2007,4,ILI CASES,5TO14,,,,,
Morocco,2007,4,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2007,4,ILI CASES,15TO24,,,Negative,,719.00
Morocco,2007,4,ILI CASES,15TO24,,,TOTAL,,719.00
Morocco,2007,4,ILI CASES,25TO59,,,Positive,,4.00
Morocco,2007,4,ILI CASES,25TO59,,,Negative,,904.00
Morocco,2007,4,ILI CASES,25TO59,,,TOTAL,,908.00
Morocco,2007,4,ILI CASES,60TO,,,Positive,,2.00
Morocco,2007,4,ILI CASES,60TO,,,Negative,,251.00
Morocco,2007,4,ILI CASES,60TO,,,TOTAL,,253.00
Morocco,2007,4,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2007,4,ILI CASES,UNKNOWN,,,,,
Morocco,2007,4,ILI CASES,ALL,,,,,2947.00
Morocco,2007,4,ILI CASES,ALL,,,,,
Morocco,2007,4,ILI OUTPATIENTS,ALL,,,,,117897.00
Morocco,2007,4,ARI OUTPATIENTS,ALL,,,,,20739.00
Morocco,2007,5,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2007,5,ILI CASES,0TO4,,,Negative,,556.00
Morocco,2007,5,ILI CASES,0TO4,,,TOTAL,,556.00
Morocco,2007,5,ILI CASES,0TO4,,,,,
Morocco,2007,5,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2007,5,ILI CASES,5TO14,,,Negative,,414.00
Morocco,2007,5,ILI CASES,5TO14,,,TOTAL,,414.00
Morocco,2007,5,ILI CASES,5TO14,,,,,
Morocco,2007,5,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2007,5,ILI CASES,15TO24,,,Negative,,562.00
Morocco,2007,5,ILI CASES,15TO24,,,TOTAL,,562.00
Morocco,2007,5,ILI CASES,25TO59,,,Positive,,1.00
Morocco,2007,5,ILI CASES,25TO59,,,Negative,,775.00
Morocco,2007,5,ILI CASES,25TO59,,,TOTAL,,776.00
Morocco,2007,5,ILI CASES,60TO,,,Positive,,4.00
Morocco,2007,5,ILI CASES,60TO,,,Negative,,222.00
Morocco,2007,5,ILI CASES,60TO,,,TOTAL,,226.00
Morocco,2007,5,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2007,5,ILI CASES,UNKNOWN,,,,,
Morocco,2007,5,ILI CASES,ALL,,,,,2534.00
Morocco,2007,5,ILI CASES,ALL,,,,,
Morocco,2007,5,ILI OUTPATIENTS,ALL,,,,,119053.00
Morocco,2007,5,ARI OUTPATIENTS,ALL,,,,,20792.00
Morocco,2007,6,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2007,6,ILI CASES,0TO4,,,Negative,,470.00
Morocco,2007,6,ILI CASES,0TO4,,,TOTAL,,470.00
Morocco,2007,6,ILI CASES,0TO4,,,,,
Morocco,2007,6,ILI CASES,5TO14,,,Positive,,3.00
Morocco,2007,6,ILI CASES,5TO14,,,Negative,,405.00
Morocco,2007,6,ILI CASES,5TO14,,,TOTAL,,408.00
Morocco,2007,6,ILI CASES,5TO14,,,,,
Morocco,2007,6,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2007,6,ILI CASES,15TO24,,,Negative,,522.00
Morocco,2007,6,ILI CASES,15TO24,,,TOTAL,,522.00
Morocco,2007,6,ILI CASES,25TO59,,,Positive,,0.00
Morocco,2007,6,ILI CASES,25TO59,,,Negative,,688.00
Morocco,2007,6,ILI CASES,25TO59,,,TOTAL,,688.00
Morocco,2007,6,ILI CASES,60TO,,,Positive,,0.00
Morocco,2007,6,ILI CASES,60TO,,,Negative,,211.00
Morocco,2007,6,ILI CASES,60TO,,,TOTAL,,211.00
Morocco,2007,6,ILI CASES,UNKNOWN,,,,,2.00
Morocco,2007,6,ILI CASES,UNKNOWN,,,,,
Morocco,2007,6,ILI CASES,ALL,,,,,2301.00
Morocco,2007,6,ILI CASES,ALL,,,,,
Morocco,2007,6,ILI OUTPATIENTS,ALL,,,,,129611.00
Morocco,2007,6,ARI OUTPATIENTS,ALL,,,,,20178.00
Morocco,2007,7,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2007,7,ILI CASES,0TO4,,,Negative,,316.00
Morocco,2007,7,ILI CASES,0TO4,,,TOTAL,,316.00
Morocco,2007,7,ILI CASES,0TO4,,,,,
Morocco,2007,7,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2007,7,ILI CASES,5TO14,,,Negative,,354.00
Morocco,2007,7,ILI CASES,5TO14,,,TOTAL,,354.00
Morocco,2007,7,ILI CASES,5TO14,,,,,
Morocco,2007,7,ILI CASES,15TO24,,,Positive,,2.00
Morocco,2007,7,ILI CASES,15TO24,,,Negative,,466.00
Morocco,2007,7,ILI CASES,15TO24,,,TOTAL,,468.00
Morocco,2007,7,ILI CASES,25TO59,,,Positive,,4.00
Morocco,2007,7,ILI CASES,25TO59,,,Negative,,583.00
Morocco,2007,7,ILI CASES,25TO59,,,TOTAL,,587.00
Morocco,2007,7,ILI CASES,60TO,,,Positive,,2.00
Morocco,2007,7,ILI CASES,60TO,,,Negative,,170.00
Morocco,2007,7,ILI CASES,60TO,,,TOTAL,,172.00
Morocco,2007,7,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2007,7,ILI CASES,UNKNOWN,,,,,
Morocco,2007,7,ILI CASES,ALL,,,,,1895.00
Morocco,2007,7,ILI CASES,ALL,,,,,
Morocco,2007,7,ILI OUTPATIENTS,ALL,,,,,138762.00
Morocco,2007,7,ARI OUTPATIENTS,ALL,,,,,19838.00
Morocco,2007,8,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2007,8,ILI CASES,0TO4,,,Negative,,391.00
Morocco,2007,8,ILI CASES,0TO4,,,TOTAL,,391.00
Morocco,2007,8,ILI CASES,0TO4,,,,,
Morocco,2007,8,ILI CASES,5TO14,,,Positive,,1.00
Morocco,2007,8,ILI CASES,5TO14,,,Negative,,311.00
Morocco,2007,8,ILI CASES,5TO14,,,TOTAL,,312.00
Morocco,2007,8,ILI CASES,5TO14,,,,,
Morocco,2007,8,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2007,8,ILI CASES,15TO24,,,Negative,,512.00
Morocco,2007,8,ILI CASES,15TO24,,,TOTAL,,512.00
Morocco,2007,8,ILI CASES,25TO59,,,Positive,,4.00
Morocco,2007,8,ILI CASES,25TO59,,,Negative,,544.00
Morocco,2007,8,ILI CASES,25TO59,,,TOTAL,,548.00
Morocco,2007,8,ILI CASES,60TO,,,Positive,,10.00
Morocco,2007,8,ILI CASES,60TO,,,Negative,,178.00
Morocco,2007,8,ILI CASES,60TO,,,TOTAL,,188.00
Morocco,2007,8,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2007,8,ILI CASES,UNKNOWN,,,,,
Morocco,2007,8,ILI CASES,ALL,,,,,1951.00
Morocco,2007,8,ILI CASES,ALL,,,,,
Morocco,2007,8,ILI OUTPATIENTS,ALL,,,,,134880.00
Morocco,2007,8,ARI OUTPATIENTS,ALL,,,,,20217.00
Morocco,2007,9,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2007,9,ILI CASES,0TO4,,,Negative,,323.00
Morocco,2007,9,ILI CASES,0TO4,,,TOTAL,,323.00
Morocco,2007,9,ILI CASES,0TO4,,,,,
Morocco,2007,9,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2007,9,ILI CASES,5TO14,,,Negative,,293.00
Morocco,2007,9,ILI CASES,5TO14,,,TOTAL,,293.00
Morocco,2007,9,ILI CASES,5TO14,,,,,
Morocco,2007,9,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2007,9,ILI CASES,15TO24,,,Negative,,423.00
Morocco,2007,9,ILI CASES,15TO24,,,TOTAL,,423.00
Morocco,2007,9,ILI CASES,25TO59,,,Positive,,5.00
Morocco,2007,9,ILI CASES,25TO59,,,Negative,,507.00
Morocco,2007,9,ILI CASES,25TO59,,,TOTAL,,512.00
Morocco,2007,9,ILI CASES,60TO,,,Positive,,0.00
Morocco,2007,9,ILI CASES,60TO,,,Negative,,142.00
Morocco,2007,9,ILI CASES,60TO,,,TOTAL,,142.00
Morocco,2007,9,ILI CASES,UNKNOWN,,,,,23.00
Morocco,2007,9,ILI CASES,UNKNOWN,,,,,
Morocco,2007,9,ILI CASES,ALL,,,,,1716.00
Morocco,2007,9,ILI CASES,ALL,,,,,
Morocco,2007,9,ILI OUTPATIENTS,ALL,,,,,125832.00
Morocco,2007,9,ARI OUTPATIENTS,ALL,,,,,17527.00
Morocco,2007,10,ILI CASES,0TO4,,,Positive,,3.00
Morocco,2007,10,ILI CASES,0TO4,,,Negative,,326.00
Morocco,2007,10,ILI CASES,0TO4,,,TOTAL,,329.00
Morocco,2007,10,ILI CASES,0TO4,,,,,
Morocco,2007,10,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2007,10,ILI CASES,5TO14,,,Negative,,294.00
Morocco,2007,10,ILI CASES,5TO14,,,TOTAL,,294.00
Morocco,2007,10,ILI CASES,5TO14,,,,,
Morocco,2007,10,ILI CASES,15TO24,,,Positive,,3.00
Morocco,2007,10,ILI CASES,15TO24,,,Negative,,422.00
Morocco,2007,10,ILI CASES,15TO24,,,TOTAL,,425.00
Morocco,2007,10,ILI CASES,25TO59,,,Positive,,8.00
Morocco,2007,10,ILI CASES,25TO59,,,Negative,,527.00
Morocco,2007,10,ILI CASES,25TO59,,,TOTAL,,535.00
Morocco,2007,10,ILI CASES,60TO,,,Positive,,1.00
Morocco,2007,10,ILI CASES,60TO,,,Negative,,126.00
Morocco,2007,10,ILI CASES,60TO,,,TOTAL,,127.00
Morocco,2007,10,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2007,10,ILI CASES,UNKNOWN,,,,,
Morocco,2007,10,ILI CASES,ALL,,,,,1710.00
Morocco,2007,10,ILI CASES,ALL,,,,,
Morocco,2007,10,ILI OUTPATIENTS,ALL,,,,,138314.00
Morocco,2007,10,ARI OUTPATIENTS,ALL,,,,,18550.00
Morocco,2007,11,ILI CASES,0TO4,,,Positive,,5.00
Morocco,2007,11,ILI CASES,0TO4,,,Negative,,274.00
Morocco,2007,11,ILI CASES,0TO4,,,TOTAL,,279.00
Morocco,2007,11,ILI CASES,0TO4,,,,,
Morocco,2007,11,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2007,11,ILI CASES,5TO14,,,Negative,,297.00
Morocco,2007,11,ILI CASES,5TO14,,,TOTAL,,297.00
Morocco,2007,11,ILI CASES,5TO14,,,,,
Morocco,2007,11,ILI CASES,15TO24,,,Positive,,1.00
Morocco,2007,11,ILI CASES,15TO24,,,Negative,,472.00
Morocco,2007,11,ILI CASES,15TO24,,,TOTAL,,473.00
Morocco,2007,11,ILI CASES,25TO59,,,Positive,,1.00
Morocco,2007,11,ILI CASES,25TO59,,,Negative,,516.00
Morocco,2007,11,ILI CASES,25TO59,,,TOTAL,,517.00
Morocco,2007,11,ILI CASES,60TO,,,Positive,,1.00
Morocco,2007,11,ILI CASES,60TO,,,Negative,,145.00
Morocco,2007,11,ILI CASES,60TO,,,TOTAL,,146.00
Morocco,2007,11,ILI CASES,UNKNOWN,,,,,1.00
Morocco,2007,11,ILI CASES,UNKNOWN,,,,,
Morocco,2007,11,ILI CASES,ALL,,,,,1713.00
Morocco,2007,11,ILI CASES,ALL,,,,,
Morocco,2007,11,ILI OUTPATIENTS,ALL,,,,,136757.00
Morocco,2007,11,ARI OUTPATIENTS,ALL,,,,,17957.00
Morocco,2007,12,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2007,12,ILI CASES,0TO4,,,Negative,,257.00
Morocco,2007,12,ILI CASES,0TO4,,,TOTAL,,257.00
Morocco,2007,12,ILI CASES,0TO4,,,,,
Morocco,2007,12,ILI CASES,5TO14,,,Positive,,2.00
Morocco,2007,12,ILI CASES,5TO14,,,Negative,,264.00
Morocco,2007,12,ILI CASES,5TO14,,,TOTAL,,266.00
Morocco,2007,12,ILI CASES,5TO14,,,,,
Morocco,2007,12,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2007,12,ILI CASES,15TO24,,,Negative,,424.00
Morocco,2007,12,ILI CASES,15TO24,,,TOTAL,,424.00
Morocco,2007,12,ILI CASES,25TO59,,,Positive,,0.00
Morocco,2007,12,ILI CASES,25TO59,,,Negative,,486.00
Morocco,2007,12,ILI CASES,25TO59,,,TOTAL,,486.00
Morocco,2007,12,ILI CASES,60TO,,,Positive,,2.00
Morocco,2007,12,ILI CASES,60TO,,,Negative,,138.00
Morocco,2007,12,ILI CASES,60TO,,,TOTAL,,140.00
Morocco,2007,12,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2007,12,ILI CASES,UNKNOWN,,,,,
Morocco,2007,12,ILI CASES,ALL,,,,,1567.00
Morocco,2007,12,ILI CASES,ALL,,,,,
Morocco,2007,12,ILI OUTPATIENTS,ALL,,,,,134607.00
Morocco,2007,12,ARI OUTPATIENTS,ALL,,,,,17008.00
Morocco,2007,13,ILI CASES,0TO4,,,Positive,,3.00
Morocco,2007,13,ILI CASES,0TO4,,,Negative,,224.00
Morocco,2007,13,ILI CASES,0TO4,,,TOTAL,,227.00
Morocco,2007,13,ILI CASES,0TO4,,,,,
Morocco,2007,13,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2007,13,ILI CASES,5TO14,,,Negative,,226.00
Morocco,2007,13,ILI CASES,5TO14,,,TOTAL,,226.00
Morocco,2007,13,ILI CASES,5TO14,,,,,
Morocco,2007,13,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2007,13,ILI CASES,15TO24,,,Negative,,325.00
Morocco,2007,13,ILI CASES,15TO24,,,TOTAL,,325.00
Morocco,2007,13,ILI CASES,25TO59,,,Positive,,2.00
Morocco,2007,13,ILI CASES,25TO59,,,Negative,,422.00
Morocco,2007,13,ILI CASES,25TO59,,,TOTAL,,424.00
Morocco,2007,13,ILI CASES,60TO,,,Positive,,2.00
Morocco,2007,13,ILI CASES,60TO,,,Negative,,136.00
Morocco,2007,13,ILI CASES,60TO,,,TOTAL,,138.00
Morocco,2007,13,ILI CASES,UNKNOWN,,,,,2.00
Morocco,2007,13,ILI CASES,UNKNOWN,,,,,
Morocco,2007,13,ILI CASES,ALL,,,,,1342.00
Morocco,2007,13,ILI CASES,ALL,,,,,
Morocco,2007,13,ILI OUTPATIENTS,ALL,,,,,119185.00
Morocco,2007,13,ARI OUTPATIENTS,ALL,,,,,14636.00
Morocco,2007,14,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2007,14,ILI CASES,0TO4,,,Negative,,196.00
Morocco,2007,14,ILI CASES,0TO4,,,TOTAL,,196.00
Morocco,2007,14,ILI CASES,0TO4,,,,,
Morocco,2007,14,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2007,14,ILI CASES,5TO14,,,Negative,,168.00
Morocco,2007,14,ILI CASES,5TO14,,,TOTAL,,168.00
Morocco,2007,14,ILI CASES,5TO14,,,,,
Morocco,2007,14,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2007,14,ILI CASES,15TO24,,,Negative,,290.00
Morocco,2007,14,ILI CASES,15TO24,,,TOTAL,,290.00
Morocco,2007,14,ILI CASES,25TO59,,,Positive,,1.00
Morocco,2007,14,ILI CASES,25TO59,,,Negative,,334.00
Morocco,2007,14,ILI CASES,25TO59,,,TOTAL,,335.00
Morocco,2007,14,ILI CASES,60TO,,,Positive,,0.00
Morocco,2007,14,ILI CASES,60TO,,,Negative,,78.00
Morocco,2007,14,ILI CASES,60TO,,,TOTAL,,78.00
Morocco,2007,14,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2007,14,ILI CASES,UNKNOWN,,,,,
Morocco,2007,14,ILI CASES,ALL,,,,,1064.00
Morocco,2007,14,ILI CASES,ALL,,,,,
Morocco,2007,14,ILI OUTPATIENTS,ALL,,,,,100343.00
Morocco,2007,14,ARI OUTPATIENTS,ALL,,,,,11455.00
Morocco,2007,15,ILI CASES,0TO4,,,Positive,,6.00
Morocco,2007,15,ILI CASES,0TO4,,,Negative,,208.00
Morocco,2007,15,ILI CASES,0TO4,,,TOTAL,,214.00
Morocco,2007,15,ILI CASES,0TO4,,,,,
Morocco,2007,15,ILI CASES,5TO14,,,Positive,,1.00
Morocco,2007,15,ILI CASES,5TO14,,,Negative,,217.00
Morocco,2007,15,ILI CASES,5TO14,,,TOTAL,,218.00
Morocco,2007,15,ILI CASES,5TO14,,,,,
Morocco,2007,15,ILI CASES,15TO24,,,Positive,,1.00
Morocco,2007,15,ILI CASES,15TO24,,,Negative,,321.00
Morocco,2007,15,ILI CASES,15TO24,,,TOTAL,,322.00
Morocco,2007,15,ILI CASES,25TO59,,,Positive,,3.00
Morocco,2007,15,ILI CASES,25TO59,,,Negative,,421.00
Morocco,2007,15,ILI CASES,25TO59,,,TOTAL,,424.00
Morocco,2007,15,ILI CASES,60TO,,,Positive,,0.00
Morocco,2007,15,ILI CASES,60TO,,,Negative,,114.00
Morocco,2007,15,ILI CASES,60TO,,,TOTAL,,114.00
Morocco,2007,15,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2007,15,ILI CASES,UNKNOWN,,,,,
Morocco,2007,15,ILI CASES,ALL,,,,,1292.00
Morocco,2007,15,ILI CASES,ALL,,,,,
Morocco,2007,15,ILI OUTPATIENTS,ALL,,,,,128965.00
Morocco,2007,15,ARI OUTPATIENTS,ALL,,,,,15716.00
Morocco,2007,16,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2007,16,ILI CASES,0TO4,,,Negative,,237.00
Morocco,2007,16,ILI CASES,0TO4,,,TOTAL,,237.00
Morocco,2007,16,ILI CASES,0TO4,,,,,
Morocco,2007,16,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2007,16,ILI CASES,5TO14,,,Negative,,211.00
Morocco,2007,16,ILI CASES,5TO14,,,TOTAL,,211.00
Morocco,2007,16,ILI CASES,5TO14,,,,,
Morocco,2007,16,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2007,16,ILI CASES,15TO24,,,Negative,,365.00
Morocco,2007,16,ILI CASES,15TO24,,,TOTAL,,365.00
Morocco,2007,16,ILI CASES,25TO59,,,Positive,,5.00
Morocco,2007,16,ILI CASES,25TO59,,,Negative,,381.00
Morocco,2007,16,ILI CASES,25TO59,,,TOTAL,,386.00
Morocco,2007,16,ILI CASES,60TO,,,Positive,,1.00
Morocco,2007,16,ILI CASES,60TO,,,Negative,,96.00
Morocco,2007,16,ILI CASES,60TO,,,TOTAL,,97.00
Morocco,2007,16,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2007,16,ILI CASES,UNKNOWN,,,,,
Morocco,2007,16,ILI CASES,ALL,,,,,1296.00
Morocco,2007,16,ILI CASES,ALL,,,,,
Morocco,2007,16,ILI OUTPATIENTS,ALL,,,,,131911.00
Morocco,2007,16,ARI OUTPATIENTS,ALL,,,,,15249.00
Morocco,2007,17,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2007,17,ILI CASES,0TO4,,,Negative,,202.00
Morocco,2007,17,ILI CASES,0TO4,,,TOTAL,,202.00
Morocco,2007,17,ILI CASES,0TO4,,,,,
Morocco,2007,17,ILI CASES,5TO14,,,Positive,,5.00
Morocco,2007,17,ILI CASES,5TO14,,,Negative,,230.00
Morocco,2007,17,ILI CASES,5TO14,,,TOTAL,,235.00
Morocco,2007,17,ILI CASES,5TO14,,,,,
Morocco,2007,17,ILI CASES,15TO24,,,Positive,,3.00
Morocco,2007,17,ILI CASES,15TO24,,,Negative,,295.00
Morocco,2007,17,ILI CASES,15TO24,,,TOTAL,,298.00
Morocco,2007,17,ILI CASES,25TO59,,,Positive,,6.00
Morocco,2007,17,ILI CASES,25TO59,,,Negative,,384.00
Morocco,2007,17,ILI CASES,25TO59,,,TOTAL,,390.00
Morocco,2007,17,ILI CASES,60TO,,,Positive,,5.00
Morocco,2007,17,ILI CASES,60TO,,,Negative,,93.00
Morocco,2007,17,ILI CASES,60TO,,,TOTAL,,98.00
Morocco,2007,17,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2007,17,ILI CASES,UNKNOWN,,,,,
Morocco,2007,17,ILI CASES,ALL,,,,,1223.00
Morocco,2007,17,ILI CASES,ALL,,,,,
Morocco,2007,17,ILI OUTPATIENTS,ALL,,,,,134086.00
Morocco,2007,17,ARI OUTPATIENTS,ALL,,,,,15280.00
Morocco,2007,18,ILI CASES,0TO4,,,Positive,,4.00
Morocco,2007,18,ILI CASES,0TO4,,,Negative,,154.00
Morocco,2007,18,ILI CASES,0TO4,,,TOTAL,,158.00
Morocco,2007,18,ILI CASES,0TO4,,,,,
Morocco,2007,18,ILI CASES,5TO14,,,Positive,,2.00
Morocco,2007,18,ILI CASES,5TO14,,,Negative,,178.00
Morocco,2007,18,ILI CASES,5TO14,,,TOTAL,,180.00
Morocco,2007,18,ILI CASES,5TO14,,,,,
Morocco,2007,18,ILI CASES,15TO24,,,Positive,,1.00
Morocco,2007,18,ILI CASES,15TO24,,,Negative,,242.00
Morocco,2007,18,ILI CASES,15TO24,,,TOTAL,,243.00
Morocco,2007,18,ILI CASES,25TO59,,,Positive,,3.00
Morocco,2007,18,ILI CASES,25TO59,,,Negative,,368.00
Morocco,2007,18,ILI CASES,25TO59,,,TOTAL,,371.00
Morocco,2007,18,ILI CASES,60TO,,,Positive,,1.00
Morocco,2007,18,ILI CASES,60TO,,,Negative,,88.00
Morocco,2007,18,ILI CASES,60TO,,,TOTAL,,89.00
Morocco,2007,18,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2007,18,ILI CASES,UNKNOWN,,,,,
Morocco,2007,18,ILI CASES,ALL,,,,,1041.00
Morocco,2007,18,ILI CASES,ALL,,,,,
Morocco,2007,18,ILI OUTPATIENTS,ALL,,,,,121846.00
Morocco,2007,18,ARI OUTPATIENTS,ALL,,,,,13932.00
Morocco,2007,19,ILI CASES,0TO4,,,Positive,,4.00
Morocco,2007,19,ILI CASES,0TO4,,,Negative,,175.00
Morocco,2007,19,ILI CASES,0TO4,,,TOTAL,,179.00
Morocco,2007,19,ILI CASES,0TO4,,,,,
Morocco,2007,19,ILI CASES,5TO14,,,Positive,,1.00
Morocco,2007,19,ILI CASES,5TO14,,,Negative,,178.00
Morocco,2007,19,ILI CASES,5TO14,,,TOTAL,,179.00
Morocco,2007,19,ILI CASES,5TO14,,,,,
Morocco,2007,19,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2007,19,ILI CASES,15TO24,,,Negative,,279.00
Morocco,2007,19,ILI CASES,15TO24,,,TOTAL,,279.00
Morocco,2007,19,ILI CASES,25TO59,,,Positive,,0.00
Morocco,2007,19,ILI CASES,25TO59,,,Negative,,366.00
Morocco,2007,19,ILI CASES,25TO59,,,TOTAL,,366.00
Morocco,2007,19,ILI CASES,60TO,,,Positive,,0.00
Morocco,2007,19,ILI CASES,60TO,,,Negative,,72.00
Morocco,2007,19,ILI CASES,60TO,,,TOTAL,,72.00
Morocco,2007,19,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2007,19,ILI CASES,UNKNOWN,,,,,
Morocco,2007,19,ILI CASES,ALL,,,,,1075.00
Morocco,2007,19,ILI CASES,ALL,,,,,
Morocco,2007,19,ILI OUTPATIENTS,ALL,,,,,131247.00
Morocco,2007,19,ARI OUTPATIENTS,ALL,,,,,13739.00
Morocco,2007,20,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2007,20,ILI CASES,0TO4,,,Negative,,192.00
Morocco,2007,20,ILI CASES,0TO4,,,TOTAL,,192.00
Morocco,2007,20,ILI CASES,0TO4,,,,,
Morocco,2007,20,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2007,20,ILI CASES,5TO14,,,Negative,,178.00
Morocco,2007,20,ILI CASES,5TO14,,,TOTAL,,178.00
Morocco,2007,20,ILI CASES,5TO14,,,,,
Morocco,2007,20,ILI CASES,15TO24,,,Positive,,2.00
Morocco,2007,20,ILI CASES,15TO24,,,Negative,,284.00
Morocco,2007,20,ILI CASES,15TO24,,,TOTAL,,286.00
Morocco,2007,20,ILI CASES,25TO59,,,Positive,,1.00
Morocco,2007,20,ILI CASES,25TO59,,,Negative,,347.00
Morocco,2007,20,ILI CASES,25TO59,,,TOTAL,,348.00
Morocco,2007,20,ILI CASES,60TO,,,Positive,,0.00
Morocco,2007,20,ILI CASES,60TO,,,Negative,,99.00
Morocco,2007,20,ILI CASES,60TO,,,TOTAL,,99.00
Morocco,2007,20,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2007,20,ILI CASES,UNKNOWN,,,,,
Morocco,2007,20,ILI CASES,ALL,,,,,1103.00
Morocco,2007,20,ILI CASES,ALL,,,,,
Morocco,2007,20,ILI OUTPATIENTS,ALL,,,,,141679.00
Morocco,2007,20,ARI OUTPATIENTS,ALL,,,,,14296.00
Morocco,2007,21,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2007,21,ILI CASES,0TO4,,,Negative,,160.00
Morocco,2007,21,ILI CASES,0TO4,,,TOTAL,,160.00
